NOC,Sport,First_Year
BDI,Marathon Swimming,Never
BDI,Canoe Slalom,Never
BDI,Surfing,Never
BDI,Canoe Sprint,Never
BDI,Cycling BMX Racing,Never
BDI,Equestrian,Never
BDI,Artistic Swimming,Never
BDI,Cycling Track,Never
BDI,Skateboarding,Never
BDI,Cycling Mountain Bike,Never
BDI,3x3 Basketball,Never
BDI,Cycling BMX Freestyle,Never
BDI,Sport Climbing,Never
BDI,"Marathon Swimming, Swimming",Never
BDI,Breaking,Never
BDI,"Cycling Road, Cycling Track",Never
BDI,"Cycling Road, Cycling Mountain Bike",Never
BDI,"Cycling Road, Triathlon",Never
BDI,"3x3 Basketball, Basketball",Never
ARU,Basketball,Never
ARU,Judo,Never
ARU,Football,Never
ARU,Tug-Of-War,Never
ARU,Athletics,Never
ARU,Swimming,Never
ARU,Badminton,Never
ARU,Sailing,Never
ARU,Gymnastics,Never
ARU,Art Competitions,Never
ARU,Handball,Never
ARU,Weightlifting,Never
ARU,Wrestling,Never
ARU,Water Polo,Never
ARU,Hockey,Never
ARU,Rowing,Never
ARU,Fencing,Never
ARU,Equestrianism,Never
ARU,Shooting,Never
ARU,Boxing,Never
ARU,Taekwondo,Never
ARU,Cycling,Never
ARU,Diving,Never
ARU,Canoeing,Never
ARU,Tennis,Never
ARU,Modern Pentathlon,Never
ARU,Golf,Never
ARU,Softball,Never
ARU,Archery,Never
ARU,Volleyball,Never
ARU,Synchronized Swimming,Never
ARU,Table Tennis,Never
ARU,Baseball,Never
ARU,Rhythmic Gymnastics,Never
ARU,Rugby Sevens,Never
ARU,Trampolining,Never
ARU,Beach Volleyball,Never
ARU,Triathlon,Never
ARU,Rugby,Never
ARU,Lacrosse,Never
ARU,Polo,Never
ARU,Cricket,Never
ARU,Ice Hockey,Never
ARU,Racquets,Never
ARU,Motorboating,Never
ARU,Croquet,Never
ARU,Figure Skating,Never
ARU,Jeu De Paume,Never
ARU,Roque,Never
ARU,Basque Pelota,Never
ARU,Alpinism,Never
ARU,Aeronautics,Never
ARU,Cycling Road,Never
ARU,Artistic Gymnastics,Never
ARU,Karate,Never
ARU,Baseball/Softball,Never
ARU,Trampoline Gymnastics,Never
ARU,Marathon Swimming,Never
ARU,Canoe Slalom,Never
ARU,Surfing,Never
ARU,Canoe Sprint,Never
ARU,Cycling BMX Racing,Never
ARU,Equestrian,Never
ARU,Artistic Swimming,Never
ARU,Cycling Track,Never
ARU,Skateboarding,Never
ARU,Cycling Mountain Bike,Never
ARU,3x3 Basketball,Never
ARU,Cycling BMX Freestyle,Never
ARU,Sport Climbing,Never
ARU,"Marathon Swimming, Swimming",Never
ARU,Breaking,Never
ARU,"Cycling Road, Cycling Track",Never
ARU,"Cycling Road, Cycling Mountain Bike",Never
ARU,"Cycling Road, Triathlon",Never
ARU,"3x3 Basketball, Basketball",Never
NRU,Basketball,Never
NRU,Judo,Never
NRU,Football,Never
NRU,Tug-Of-War,Never
NRU,Athletics,Never
NRU,Swimming,Never
NRU,Badminton,Never
NRU,Sailing,Never
NRU,Gymnastics,Never
NRU,Art Competitions,Never
NRU,Handball,Never
NRU,Weightlifting,Never
NRU,Wrestling,Never
NRU,Water Polo,Never
NRU,Hockey,Never
NRU,Rowing,Never
NRU,Fencing,Never
NRU,Equestrianism,Never
NRU,Shooting,Never
NRU,Boxing,Never
NRU,Taekwondo,Never
NRU,Cycling,Never
NRU,Diving,Never
NRU,Canoeing,Never
NRU,Tennis,Never
NRU,Modern Pentathlon,Never
NRU,Golf,Never
NRU,Softball,Never
NRU,Archery,Never
NRU,Volleyball,Never
NRU,Synchronized Swimming,Never
NRU,Table Tennis,Never
NRU,Baseball,Never
NRU,Rhythmic Gymnastics,Never
NRU,Rugby Sevens,Never
NRU,Trampolining,Never
NRU,Beach Volleyball,Never
NRU,Triathlon,Never
NRU,Rugby,Never
NRU,Lacrosse,Never
NRU,Polo,Never
NRU,Cricket,Never
NRU,Ice Hockey,Never
NRU,Racquets,Never
NRU,Motorboating,Never
NRU,Croquet,Never
NRU,Figure Skating,Never
NRU,Jeu De Paume,Never
NRU,Roque,Never
NRU,Basque Pelota,Never
NRU,Alpinism,Never
NRU,Aeronautics,Never
NRU,Cycling Road,Never
NRU,Artistic Gymnastics,Never
NRU,Karate,Never
NRU,Baseball/Softball,Never
NRU,Trampoline Gymnastics,Never
NRU,Marathon Swimming,Never
NRU,Canoe Slalom,Never
NRU,Surfing,Never
NRU,Canoe Sprint,Never
NRU,Cycling BMX Racing,Never
NRU,Equestrian,Never
NRU,Artistic Swimming,Never
NRU,Cycling Track,Never
NRU,Skateboarding,Never
NRU,Cycling Mountain Bike,Never
NRU,3x3 Basketball,Never
NRU,Cycling BMX Freestyle,Never
NRU,Sport Climbing,Never
NRU,"Marathon Swimming, Swimming",Never
NRU,Breaking,Never
NRU,"Cycling Road, Cycling Track",Never
NRU,"Cycling Road, Cycling Mountain Bike",Never
NRU,"Cycling Road, Triathlon",Never
NRU,"3x3 Basketball, Basketball",Never
VNM,Basketball,Never
VNM,Judo,Never
VNM,Football,Never
VNM,Tug-Of-War,Never
VNM,Athletics,Never
VNM,Swimming,Never
VNM,Badminton,Never
VNM,Sailing,Never
VNM,Gymnastics,Never
VNM,Art Competitions,Never
VNM,Handball,Never
VNM,Weightlifting,Never
VNM,Wrestling,Never
VNM,Water Polo,Never
VNM,Hockey,Never
VNM,Rowing,Never
VNM,Fencing,Never
VNM,Equestrianism,Never
VNM,Shooting,Never
VNM,Boxing,Never
VNM,Taekwondo,Never
VNM,Cycling,Never
VNM,Diving,Never
VNM,Canoeing,Never
VNM,Tennis,Never
VNM,Modern Pentathlon,Never
VNM,Golf,Never
VNM,Softball,Never
VNM,Archery,Never
VNM,Volleyball,Never
VNM,Synchronized Swimming,Never
VNM,Table Tennis,Never
VNM,Baseball,Never
VNM,Rhythmic Gymnastics,Never
VNM,Rugby Sevens,Never
VNM,Trampolining,Never
VNM,Beach Volleyball,Never
VNM,Triathlon,Never
VNM,Rugby,Never
VNM,Lacrosse,Never
VNM,Polo,Never
VNM,Cricket,Never
VNM,Ice Hockey,Never
VNM,Racquets,Never
VNM,Motorboating,Never
VNM,Croquet,Never
VNM,Figure Skating,Never
VNM,Jeu De Paume,Never
VNM,Roque,Never
VNM,Basque Pelota,Never
VNM,Alpinism,Never
VNM,Aeronautics,Never
VNM,Cycling Road,Never
VNM,Artistic Gymnastics,Never
VNM,Karate,Never
VNM,Baseball/Softball,Never
VNM,Trampoline Gymnastics,Never
VNM,Marathon Swimming,Never
VNM,Canoe Slalom,Never
VNM,Surfing,Never
VNM,Canoe Sprint,Never
VNM,Cycling BMX Racing,Never
VNM,Equestrian,Never
VNM,Artistic Swimming,Never
VNM,Cycling Track,Never
VNM,Skateboarding,Never
VNM,Cycling Mountain Bike,Never
VNM,3x3 Basketball,Never
VNM,Cycling BMX Freestyle,Never
VNM,Sport Climbing,Never
VNM,"Marathon Swimming, Swimming",Never
VNM,Breaking,Never
VNM,"Cycling Road, Cycling Track",Never
VNM,"Cycling Road, Cycling Mountain Bike",Never
VNM,"Cycling Road, Triathlon",Never
VNM,"3x3 Basketball, Basketball",Never
VIE,Basketball,Never
VIE,Judo,Never
VIE,Football,Never
VIE,Tug-Of-War,Never
VIE,Athletics,Never
VIE,Swimming,Never
VIE,Badminton,Never
VIE,Sailing,Never
VIE,Gymnastics,Never
VIE,Art Competitions,Never
VIE,Handball,Never
VIE,Weightlifting,2008.0
VIE,Wrestling,Never
VIE,Water Polo,Never
VIE,Hockey,Never
VIE,Rowing,Never
VIE,Fencing,Never
VIE,Equestrianism,Never
VIE,Shooting,2016.0
VIE,Boxing,Never
VIE,Taekwondo,2000.0
VIE,Cycling,Never
VIE,Diving,Never
VIE,Canoeing,Never
VIE,Tennis,Never
VIE,Modern Pentathlon,Never
VIE,Golf,Never
VIE,Softball,Never
VIE,Archery,Never
VIE,Volleyball,Never
VIE,Synchronized Swimming,Never
VIE,Table Tennis,Never
VIE,Baseball,Never
VIE,Rhythmic Gymnastics,Never
VIE,Rugby Sevens,Never
VIE,Trampolining,Never
VIE,Beach Volleyball,Never
VIE,Triathlon,Never
VIE,Rugby,Never
VIE,Lacrosse,Never
VIE,Polo,Never
VIE,Cricket,Never
VIE,Ice Hockey,Never
VIE,Racquets,Never
VIE,Motorboating,Never
VIE,Croquet,Never
VIE,Figure Skating,Never
VIE,Jeu De Paume,Never
VIE,Roque,Never
VIE,Basque Pelota,Never
VIE,Alpinism,Never
VIE,Aeronautics,Never
VIE,Cycling Road,Never
VIE,Artistic Gymnastics,Never
VIE,Karate,Never
VIE,Baseball/Softball,Never
VIE,Trampoline Gymnastics,Never
VIE,Marathon Swimming,Never
VIE,Canoe Slalom,Never
VIE,Surfing,Never
VIE,Canoe Sprint,Never
VIE,Cycling BMX Racing,Never
VIE,Equestrian,Never
VIE,Artistic Swimming,Never
VIE,Cycling Track,Never
VIE,Skateboarding,Never
VIE,Cycling Mountain Bike,Never
VIE,3x3 Basketball,Never
VIE,Cycling BMX Freestyle,Never
VIE,Sport Climbing,Never
VIE,"Marathon Swimming, Swimming",Never
VIE,Breaking,Never
VIE,"Cycling Road, Cycling Track",Never
VIE,"Cycling Road, Cycling Mountain Bike",Never
VIE,"Cycling Road, Triathlon",Never
VIE,"3x3 Basketball, Basketball",Never
BHU,Basketball,Never
BHU,Judo,Never
BHU,Football,Never
BHU,Tug-Of-War,Never
BHU,Athletics,Never
BHU,Swimming,Never
BHU,Badminton,Never
BHU,Sailing,Never
BHU,Gymnastics,Never
BHU,Art Competitions,Never
BHU,Handball,Never
BHU,Weightlifting,Never
BHU,Wrestling,Never
BHU,Water Polo,Never
BHU,Hockey,Never
BHU,Rowing,Never
BHU,Fencing,Never
BHU,Equestrianism,Never
BHU,Shooting,Never
BHU,Boxing,Never
BHU,Taekwondo,Never
BHU,Cycling,Never
BHU,Diving,Never
BHU,Canoeing,Never
BHU,Tennis,Never
BHU,Modern Pentathlon,Never
BHU,Golf,Never
BHU,Softball,Never
BHU,Archery,Never
BHU,Volleyball,Never
BHU,Synchronized Swimming,Never
BHU,Table Tennis,Never
BHU,Baseball,Never
BHU,Rhythmic Gymnastics,Never
BHU,Rugby Sevens,Never
BHU,Trampolining,Never
BHU,Beach Volleyball,Never
BHU,Triathlon,Never
BHU,Rugby,Never
BHU,Lacrosse,Never
BHU,Polo,Never
BHU,Cricket,Never
BHU,Ice Hockey,Never
BHU,Racquets,Never
BHU,Motorboating,Never
BHU,Croquet,Never
BHU,Figure Skating,Never
BHU,Jeu De Paume,Never
BHU,Roque,Never
BHU,Basque Pelota,Never
BHU,Alpinism,Never
BHU,Aeronautics,Never
BHU,Cycling Road,Never
BHU,Artistic Gymnastics,Never
BHU,Karate,Never
BHU,Baseball/Softball,Never
BHU,Trampoline Gymnastics,Never
BHU,Marathon Swimming,Never
BHU,Canoe Slalom,Never
BHU,Surfing,Never
BHU,Canoe Sprint,Never
BHU,Cycling BMX Racing,Never
BHU,Equestrian,Never
BHU,Artistic Swimming,Never
BHU,Cycling Track,Never
BHU,Skateboarding,Never
BHU,Cycling Mountain Bike,Never
BHU,3x3 Basketball,Never
BHU,Cycling BMX Freestyle,Never
BHU,Sport Climbing,Never
BHU,"Marathon Swimming, Swimming",Never
BHU,Breaking,Never
BHU,"Cycling Road, Cycling Track",Never
BHU,"Cycling Road, Cycling Mountain Bike",Never
BHU,"Cycling Road, Triathlon",Never
BHU,"3x3 Basketball, Basketball",Never
MHL,Basketball,Never
MHL,Judo,Never
MHL,Football,Never
MHL,Tug-Of-War,Never
MHL,Athletics,Never
MHL,Swimming,Never
MHL,Badminton,Never
MHL,Sailing,Never
MHL,Gymnastics,Never
MHL,Art Competitions,Never
MHL,Handball,Never
MHL,Weightlifting,Never
MHL,Wrestling,Never
MHL,Water Polo,Never
MHL,Hockey,Never
MHL,Rowing,Never
MHL,Fencing,Never
MHL,Equestrianism,Never
MHL,Shooting,Never
MHL,Boxing,Never
MHL,Taekwondo,Never
MHL,Cycling,Never
MHL,Diving,Never
MHL,Canoeing,Never
MHL,Tennis,Never
MHL,Modern Pentathlon,Never
MHL,Golf,Never
MHL,Softball,Never
MHL,Archery,Never
MHL,Volleyball,Never
MHL,Synchronized Swimming,Never
MHL,Table Tennis,Never
MHL,Baseball,Never
MHL,Rhythmic Gymnastics,Never
MHL,Rugby Sevens,Never
MHL,Trampolining,Never
MHL,Beach Volleyball,Never
MHL,Triathlon,Never
MHL,Rugby,Never
MHL,Lacrosse,Never
MHL,Polo,Never
MHL,Cricket,Never
MHL,Ice Hockey,Never
MHL,Racquets,Never
MHL,Motorboating,Never
MHL,Croquet,Never
MHL,Figure Skating,Never
MHL,Jeu De Paume,Never
MHL,Roque,Never
MHL,Basque Pelota,Never
MHL,Alpinism,Never
MHL,Aeronautics,Never
MHL,Cycling Road,Never
MHL,Artistic Gymnastics,Never
MHL,Karate,Never
MHL,Baseball/Softball,Never
MHL,Trampoline Gymnastics,Never
MHL,Marathon Swimming,Never
MHL,Canoe Slalom,Never
MHL,Surfing,Never
MHL,Canoe Sprint,Never
MHL,Cycling BMX Racing,Never
MHL,Equestrian,Never
MHL,Artistic Swimming,Never
MHL,Cycling Track,Never
MHL,Skateboarding,Never
MHL,Cycling Mountain Bike,Never
MHL,3x3 Basketball,Never
MHL,Cycling BMX Freestyle,Never
MHL,Sport Climbing,Never
MHL,"Marathon Swimming, Swimming",Never
MHL,Breaking,Never
MHL,"Cycling Road, Cycling Track",Never
MHL,"Cycling Road, Cycling Mountain Bike",Never
MHL,"Cycling Road, Triathlon",Never
MHL,"3x3 Basketball, Basketball",Never
KIR,Basketball,Never
KIR,Judo,Never
KIR,Football,Never
KIR,Tug-Of-War,Never
KIR,Athletics,Never
KIR,Swimming,Never
KIR,Badminton,Never
KIR,Sailing,Never
KIR,Gymnastics,Never
KIR,Art Competitions,Never
KIR,Handball,Never
KIR,Weightlifting,Never
KIR,Wrestling,Never
KIR,Water Polo,Never
KIR,Hockey,Never
KIR,Rowing,Never
KIR,Fencing,Never
KIR,Equestrianism,Never
KIR,Shooting,Never
KIR,Boxing,Never
KIR,Taekwondo,Never
KIR,Cycling,Never
KIR,Diving,Never
KIR,Canoeing,Never
KIR,Tennis,Never
KIR,Modern Pentathlon,Never
KIR,Golf,Never
KIR,Softball,Never
KIR,Archery,Never
KIR,Volleyball,Never
KIR,Synchronized Swimming,Never
KIR,Table Tennis,Never
KIR,Baseball,Never
KIR,Rhythmic Gymnastics,Never
KIR,Rugby Sevens,Never
KIR,Trampolining,Never
KIR,Beach Volleyball,Never
KIR,Triathlon,Never
KIR,Rugby,Never
KIR,Lacrosse,Never
KIR,Polo,Never
KIR,Cricket,Never
KIR,Ice Hockey,Never
KIR,Racquets,Never
KIR,Motorboating,Never
KIR,Croquet,Never
KIR,Figure Skating,Never
KIR,Jeu De Paume,Never
KIR,Roque,Never
KIR,Basque Pelota,Never
KIR,Alpinism,Never
KIR,Aeronautics,Never
KIR,Cycling Road,Never
KIR,Artistic Gymnastics,Never
KIR,Karate,Never
KIR,Baseball/Softball,Never
KIR,Trampoline Gymnastics,Never
KIR,Marathon Swimming,Never
KIR,Canoe Slalom,Never
KIR,Surfing,Never
KIR,Canoe Sprint,Never
KIR,Cycling BMX Racing,Never
KIR,Equestrian,Never
KIR,Artistic Swimming,Never
KIR,Cycling Track,Never
KIR,Skateboarding,Never
KIR,Cycling Mountain Bike,Never
KIR,3x3 Basketball,Never
KIR,Cycling BMX Freestyle,Never
KIR,Sport Climbing,Never
KIR,"Marathon Swimming, Swimming",Never
KIR,Breaking,Never
KIR,"Cycling Road, Cycling Track",Never
KIR,"Cycling Road, Cycling Mountain Bike",Never
KIR,"Cycling Road, Triathlon",Never
KIR,"3x3 Basketball, Basketball",Never
UNK,Basketball,Never
UNK,Judo,Never
UNK,Football,Never
UNK,Tug-Of-War,Never
UNK,Athletics,Never
UNK,Swimming,Never
UNK,Badminton,Never
UNK,Sailing,Never
UNK,Gymnastics,Never
UNK,Art Competitions,Never
UNK,Handball,Never
UNK,Weightlifting,Never
UNK,Wrestling,Never
UNK,Water Polo,Never
UNK,Hockey,Never
UNK,Rowing,Never
UNK,Fencing,Never
UNK,Equestrianism,Never
UNK,Shooting,Never
UNK,Boxing,Never
UNK,Taekwondo,Never
UNK,Cycling,Never
UNK,Diving,Never
UNK,Canoeing,Never
UNK,Tennis,Never
UNK,Modern Pentathlon,Never
UNK,Golf,Never
UNK,Softball,Never
UNK,Archery,Never
UNK,Volleyball,Never
UNK,Synchronized Swimming,Never
UNK,Table Tennis,Never
UNK,Baseball,Never
UNK,Rhythmic Gymnastics,Never
UNK,Rugby Sevens,Never
UNK,Trampolining,Never
UNK,Beach Volleyball,Never
UNK,Triathlon,Never
UNK,Rugby,Never
UNK,Lacrosse,Never
UNK,Polo,Never
UNK,Cricket,Never
UNK,Ice Hockey,Never
UNK,Racquets,Never
UNK,Motorboating,Never
UNK,Croquet,Never
UNK,Figure Skating,Never
UNK,Jeu De Paume,Never
UNK,Roque,Never
UNK,Basque Pelota,Never
UNK,Alpinism,Never
UNK,Aeronautics,Never
UNK,Cycling Road,Never
UNK,Artistic Gymnastics,Never
UNK,Karate,Never
UNK,Baseball/Softball,Never
UNK,Trampoline Gymnastics,Never
UNK,Marathon Swimming,Never
UNK,Canoe Slalom,Never
UNK,Surfing,Never
UNK,Canoe Sprint,Never
UNK,Cycling BMX Racing,Never
UNK,Equestrian,Never
UNK,Artistic Swimming,Never
UNK,Cycling Track,Never
UNK,Skateboarding,Never
UNK,Cycling Mountain Bike,Never
UNK,3x3 Basketball,Never
UNK,Cycling BMX Freestyle,Never
UNK,Sport Climbing,Never
UNK,"Marathon Swimming, Swimming",Never
UNK,Breaking,Never
UNK,"Cycling Road, Cycling Track",Never
UNK,"Cycling Road, Cycling Mountain Bike",Never
UNK,"Cycling Road, Triathlon",Never
UNK,"3x3 Basketball, Basketball",Never
TUV,Basketball,Never
TUV,Judo,Never
TUV,Football,Never
TUV,Tug-Of-War,Never
TUV,Athletics,Never
TUV,Swimming,Never
TUV,Badminton,Never
TUV,Sailing,Never
TUV,Gymnastics,Never
TUV,Art Competitions,Never
TUV,Handball,Never
TUV,Weightlifting,Never
TUV,Wrestling,Never
TUV,Water Polo,Never
TUV,Hockey,Never
TUV,Rowing,Never
TUV,Fencing,Never
TUV,Equestrianism,Never
TUV,Shooting,Never
TUV,Boxing,Never
TUV,Taekwondo,Never
TUV,Cycling,Never
TUV,Diving,Never
TUV,Canoeing,Never
TUV,Tennis,Never
TUV,Modern Pentathlon,Never
TUV,Golf,Never
TUV,Softball,Never
TUV,Archery,Never
TUV,Volleyball,Never
TUV,Synchronized Swimming,Never
TUV,Table Tennis,Never
TUV,Baseball,Never
TUV,Rhythmic Gymnastics,Never
TUV,Rugby Sevens,Never
TUV,Trampolining,Never
TUV,Beach Volleyball,Never
TUV,Triathlon,Never
TUV,Rugby,Never
TUV,Lacrosse,Never
TUV,Polo,Never
TUV,Cricket,Never
TUV,Ice Hockey,Never
TUV,Racquets,Never
TUV,Motorboating,Never
TUV,Croquet,Never
TUV,Figure Skating,Never
TUV,Jeu De Paume,Never
TUV,Roque,Never
TUV,Basque Pelota,Never
TUV,Alpinism,Never
TUV,Aeronautics,Never
TUV,Cycling Road,Never
TUV,Artistic Gymnastics,Never
TUV,Karate,Never
TUV,Baseball/Softball,Never
TUV,Trampoline Gymnastics,Never
TUV,Marathon Swimming,Never
TUV,Canoe Slalom,Never
TUV,Surfing,Never
TUV,Canoe Sprint,Never
TUV,Cycling BMX Racing,Never
TUV,Equestrian,Never
TUV,Artistic Swimming,Never
TUV,Cycling Track,Never
TUV,Skateboarding,Never
TUV,Cycling Mountain Bike,Never
TUV,3x3 Basketball,Never
TUV,Cycling BMX Freestyle,Never
TUV,Sport Climbing,Never
TUV,"Marathon Swimming, Swimming",Never
TUV,Breaking,Never
TUV,"Cycling Road, Cycling Track",Never
TUV,"Cycling Road, Cycling Mountain Bike",Never
TUV,"Cycling Road, Triathlon",Never
TUV,"3x3 Basketball, Basketball",Never
TGA,Basketball,Never
TGA,Judo,Never
TGA,Football,Never
TGA,Tug-Of-War,Never
TGA,Athletics,Never
TGA,Swimming,Never
TGA,Badminton,Never
TGA,Sailing,Never
TGA,Gymnastics,Never
TGA,Art Competitions,Never
TGA,Handball,Never
TGA,Weightlifting,Never
TGA,Wrestling,Never
TGA,Water Polo,Never
TGA,Hockey,Never
TGA,Rowing,Never
TGA,Fencing,Never
TGA,Equestrianism,Never
TGA,Shooting,Never
TGA,Boxing,1996.0
TGA,Taekwondo,Never
TGA,Cycling,Never
TGA,Diving,Never
TGA,Canoeing,Never
TGA,Tennis,Never
TGA,Modern Pentathlon,Never
TGA,Golf,Never
TGA,Softball,Never
TGA,Archery,Never
TGA,Volleyball,Never
TGA,Synchronized Swimming,Never
TGA,Table Tennis,Never
TGA,Baseball,Never
TGA,Rhythmic Gymnastics,Never
TGA,Rugby Sevens,Never
TGA,Trampolining,Never
TGA,Beach Volleyball,Never
TGA,Triathlon,Never
TGA,Rugby,Never
TGA,Lacrosse,Never
TGA,Polo,Never
TGA,Cricket,Never
TGA,Ice Hockey,Never
TGA,Racquets,Never
TGA,Motorboating,Never
TGA,Croquet,Never
TGA,Figure Skating,Never
TGA,Jeu De Paume,Never
TGA,Roque,Never
TGA,Basque Pelota,Never
TGA,Alpinism,Never
TGA,Aeronautics,Never
TGA,Cycling Road,Never
TGA,Artistic Gymnastics,Never
TGA,Karate,Never
TGA,Baseball/Softball,Never
TGA,Trampoline Gymnastics,Never
TGA,Marathon Swimming,Never
TGA,Canoe Slalom,Never
TGA,Surfing,Never
TGA,Canoe Sprint,Never
TGA,Cycling BMX Racing,Never
TGA,Equestrian,Never
TGA,Artistic Swimming,Never
TGA,Cycling Track,Never
TGA,Skateboarding,Never
TGA,Cycling Mountain Bike,Never
TGA,3x3 Basketball,Never
TGA,Cycling BMX Freestyle,Never
TGA,Sport Climbing,Never
TGA,"Marathon Swimming, Swimming",Never
TGA,Breaking,Never
TGA,"Cycling Road, Cycling Track",Never
TGA,"Cycling Road, Cycling Mountain Bike",Never
TGA,"Cycling Road, Triathlon",Never
TGA,"3x3 Basketball, Basketball",Never
NFL,Basketball,Never
NFL,Judo,Never
NFL,Football,Never
NFL,Tug-Of-War,Never
NFL,Athletics,Never
NFL,Swimming,Never
NFL,Badminton,Never
NFL,Sailing,Never
NFL,Gymnastics,Never
NFL,Art Competitions,Never
NFL,Handball,Never
NFL,Weightlifting,Never
NFL,Wrestling,Never
NFL,Water Polo,Never
NFL,Hockey,Never
NFL,Rowing,Never
NFL,Fencing,Never
NFL,Equestrianism,Never
NFL,Shooting,Never
NFL,Boxing,Never
NFL,Taekwondo,Never
NFL,Cycling,Never
NFL,Diving,Never
NFL,Canoeing,Never
NFL,Tennis,Never
NFL,Modern Pentathlon,Never
NFL,Golf,Never
NFL,Softball,Never
NFL,Archery,Never
NFL,Volleyball,Never
NFL,Synchronized Swimming,Never
NFL,Table Tennis,Never
NFL,Baseball,Never
NFL,Rhythmic Gymnastics,Never
NFL,Rugby Sevens,Never
NFL,Trampolining,Never
NFL,Beach Volleyball,Never
NFL,Triathlon,Never
NFL,Rugby,Never
NFL,Lacrosse,Never
NFL,Polo,Never
NFL,Cricket,Never
NFL,Ice Hockey,Never
NFL,Racquets,Never
NFL,Motorboating,Never
NFL,Croquet,Never
NFL,Figure Skating,Never
NFL,Jeu De Paume,Never
NFL,Roque,Never
NFL,Basque Pelota,Never
NFL,Alpinism,Never
NFL,Aeronautics,Never
NFL,Cycling Road,Never
NFL,Artistic Gymnastics,Never
NFL,Karate,Never
NFL,Baseball/Softball,Never
NFL,Trampoline Gymnastics,Never
NFL,Marathon Swimming,Never
NFL,Canoe Slalom,Never
NFL,Surfing,Never
NFL,Canoe Sprint,Never
NFL,Cycling BMX Racing,Never
NFL,Equestrian,Never
NFL,Artistic Swimming,Never
NFL,Cycling Track,Never
NFL,Skateboarding,Never
NFL,Cycling Mountain Bike,Never
NFL,3x3 Basketball,Never
NFL,Cycling BMX Freestyle,Never
NFL,Sport Climbing,Never
NFL,"Marathon Swimming, Swimming",Never
NFL,Breaking,Never
NFL,"Cycling Road, Cycling Track",Never
NFL,"Cycling Road, Cycling Mountain Bike",Never
NFL,"Cycling Road, Triathlon",Never
NFL,"3x3 Basketball, Basketball",Never
KOS,Basketball,Never
KOS,Judo,2016.0
KOS,Football,Never
KOS,Tug-Of-War,Never
KOS,Athletics,Never
KOS,Swimming,Never
KOS,Badminton,Never
KOS,Sailing,Never
KOS,Gymnastics,Never
KOS,Art Competitions,Never
KOS,Handball,Never
KOS,Weightlifting,Never
KOS,Wrestling,Never
KOS,Water Polo,Never
KOS,Hockey,Never
KOS,Rowing,Never
KOS,Fencing,Never
KOS,Equestrianism,Never
KOS,Shooting,Never
KOS,Boxing,Never
KOS,Taekwondo,Never
KOS,Cycling,Never
KOS,Diving,Never
KOS,Canoeing,Never
KOS,Tennis,Never
KOS,Modern Pentathlon,Never
KOS,Golf,Never
KOS,Softball,Never
KOS,Archery,Never
KOS,Volleyball,Never
KOS,Synchronized Swimming,Never
KOS,Table Tennis,Never
KOS,Baseball,Never
KOS,Rhythmic Gymnastics,Never
KOS,Rugby Sevens,Never
KOS,Trampolining,Never
KOS,Beach Volleyball,Never
KOS,Triathlon,Never
KOS,Rugby,Never
KOS,Lacrosse,Never
KOS,Polo,Never
KOS,Cricket,Never
KOS,Ice Hockey,Never
KOS,Racquets,Never
KOS,Motorboating,Never
KOS,Croquet,Never
KOS,Figure Skating,Never
KOS,Jeu De Paume,Never
KOS,Roque,Never
KOS,Basque Pelota,Never
KOS,Alpinism,Never
KOS,Aeronautics,Never
KOS,Cycling Road,Never
KOS,Artistic Gymnastics,Never
KOS,Karate,Never
KOS,Baseball/Softball,Never
KOS,Trampoline Gymnastics,Never
KOS,Marathon Swimming,Never
KOS,Canoe Slalom,Never
KOS,Surfing,Never
KOS,Canoe Sprint,Never
KOS,Cycling BMX Racing,Never
KOS,Equestrian,Never
KOS,Artistic Swimming,Never
KOS,Cycling Track,Never
KOS,Skateboarding,Never
KOS,Cycling Mountain Bike,Never
KOS,3x3 Basketball,Never
KOS,Cycling BMX Freestyle,Never
KOS,Sport Climbing,Never
KOS,"Marathon Swimming, Swimming",Never
KOS,Breaking,Never
KOS,"Cycling Road, Cycling Track",Never
KOS,"Cycling Road, Cycling Mountain Bike",Never
KOS,"Cycling Road, Triathlon",Never
KOS,"3x3 Basketball, Basketball",Never
SSD,Basketball,Never
SSD,Judo,Never
SSD,Football,Never
SSD,Tug-Of-War,Never
SSD,Athletics,Never
SSD,Swimming,Never
SSD,Badminton,Never
SSD,Sailing,Never
SSD,Gymnastics,Never
SSD,Art Competitions,Never
SSD,Handball,Never
SSD,Weightlifting,Never
SSD,Wrestling,Never
SSD,Water Polo,Never
SSD,Hockey,Never
SSD,Rowing,Never
SSD,Fencing,Never
SSD,Equestrianism,Never
SSD,Shooting,Never
SSD,Boxing,Never
SSD,Taekwondo,Never
SSD,Cycling,Never
SSD,Diving,Never
SSD,Canoeing,Never
SSD,Tennis,Never
SSD,Modern Pentathlon,Never
SSD,Golf,Never
SSD,Softball,Never
SSD,Archery,Never
SSD,Volleyball,Never
SSD,Synchronized Swimming,Never
SSD,Table Tennis,Never
SSD,Baseball,Never
SSD,Rhythmic Gymnastics,Never
SSD,Rugby Sevens,Never
SSD,Trampolining,Never
SSD,Beach Volleyball,Never
SSD,Triathlon,Never
SSD,Rugby,Never
SSD,Lacrosse,Never
SSD,Polo,Never
SSD,Cricket,Never
SSD,Ice Hockey,Never
SSD,Racquets,Never
